Date / Time,CPU Usage %,Teperature C
2018-12-08 14:29:37,2.1,51.5
2018-12-08 14:29:40,10.3,51.5
2018-12-08 14:29:44,3.4,51.5
2018-12-08 14:29:47,6.1,51
2018-12-08 14:29:50,2.1,51.5
2018-12-08 14:29:54,13,51.5
2018-12-08 14:29:57,3.4,51
2018-12-08 14:30:00,6.2,51.5
2018-12-08 14:30:04,1.7,51.5
2018-12-08 14:30:07,14.2,51.5
2018-12-08 14:30:10,2.8,52.1
2018-12-08 14:30:13,6.8,51.5
2018-12-08 14:30:16,1.7,52.1
2018-12-08 14:30:20,10.8,52.6
2018-12-08 14:30:23,3.5,51.5
2018-12-08 14:30:26,6.1,51.5
2018-12-08 14:30:30,1.9,51.5
2018-12-08 14:30:33,11.3,52.1
2018-12-08 14:30:36,4.5,51
2018-12-08 14:30:39,9.4,51.5
2018-12-08 14:30:43,2.4,51.5
2018-12-08 14:30:47,10.9,51.5
2018-12-08 14:30:50,2.9,51.5
2018-12-08 14:30:53,7.5,52.1
2018-12-08 14:30:56,3.4,51.5
2018-12-08 14:30:59,11.2,52.1
2018-12-08 14:31:03,3.1,51.5
2018-12-08 14:31:06,6.2,52.1
2018-12-08 14:31:10,4.8,51.5
2018-12-08 14:31:13,8.4,51.5
2018-12-08 14:31:16,3.4,51.5
2018-12-08 14:31:19,7.2,52.1
2018-12-08 14:31:22,5.6,52.1
2018-12-08 14:31:26,7.3,51.5
2018-12-08 14:31:29,2.3,52.1
2018-12-08 14:31:33,6.4,52.1
2018-12-08 14:31:36,7.2,52.6
2018-12-08 14:31:39,4.2,52.1
2018-12-08 14:31:42,5.2,51.5
2018-12-08 14:31:45,4.7,52.1
2018-12-08 14:31:49,8.8,51.5
2018-12-08 14:31:52,3.5,51.5
2018-12-08 14:31:55,7.1,52.1
2018-12-08 14:31:58,1.9,51.5
2018-12-08 14:32:01,9.8,51.5
2018-12-08 14:32:05,5,52.1
2018-12-08 14:32:08,5.8,52.6
2018-12-08 14:32:11,2.3,51.5
2018-12-08 14:32:14,9.7,52.1
2018-12-08 14:32:17,3,52.1
2018-12-08 14:32:21,8.6,52.6
2018-12-08 14:32:24,1.7,51.5
2018-12-08 14:32:27,10.8,52.1
2018-12-08 14:32:31,5.1,52.1
2018-12-08 14:32:34,7.4,52.6
2018-12-08 14:32:37,1.5,51.5
2018-12-08 14:32:41,12.4,52.1
2018-12-08 14:32:44,1.6,52.1
2018-12-08 14:32:47,6.1,52.1
2018-12-08 14:32:51,4.5,52.1
2018-12-08 14:32:54,13.9,53.2
2018-12-08 14:32:57,5,52.1
2018-12-08 14:33:00,4.1,52.1
2018-12-08 14:33:03,6,52.6
2018-12-08 14:33:06,8.3,51.5
2018-12-08 14:33:09,7.2,52.1
2018-12-08 14:33:13,3.2,52.1
2018-12-08 14:33:16,6,52.1
2018-12-08 14:33:19,8.9,52.1
2018-12-08 14:33:22,7.8,52.1
2018-12-08 14:33:26,1.7,52.1
2018-12-08 14:33:29,8.3,52.6
2018-12-08 14:33:32,7.9,52.1
2018-12-08 14:33:35,6,52.1
2018-12-08 14:33:38,5,51.5
2018-12-08 14:33:42,5.9,52.1
2018-12-08 14:33:45,7.3,52.1
2018-12-08 14:33:48,5.4,51.5
2018-12-08 14:33:51,1.9,52.1
2018-12-08 14:33:55,7.6,52.1
2018-12-08 14:33:58,7.5,52.6
2018-12-08 14:34:01,5.2,52.6
2018-12-08 14:34:04,5.1,52.1
2018-12-08 14:34:08,5.4,52.1
2018-12-08 14:34:11,9.3,52.1
2018-12-08 14:34:14,3.6,52.6
2018-12-08 14:34:17,6.9,52.1
2018-12-08 14:34:20,3.2,52.1
2018-12-08 14:34:24,10.2,52.1
2018-12-08 14:34:27,2,52.1
2018-12-08 14:34:30,5.7,52.1
2018-12-08 14:34:34,3.1,52.1
2018-12-08 14:34:37,12.1,52.6
2018-12-08 14:34:40,2,52.1
2018-12-08 14:34:43,7.2,51.5
2018-12-08 14:34:47,3.6,52.1
2018-12-08 14:34:50,11.2,52.6
2018-12-08 14:34:53,1.8,52.1
2018-12-08 14:34:57,7,51.5
2018-12-08 14:35:00,4.6,52.6
2018-12-08 14:35:03,9.1,52.1
2018-12-08 14:35:06,2.2,52.6
2018-12-08 14:35:09,6,52.6
2018-12-08 14:35:13,5.5,52.6
2018-12-08 14:35:16,11.2,52.1
2018-12-08 14:35:19,2.6,52.1
2018-12-08 14:35:22,4.6,52.1
2018-12-08 14:35:26,7.1,52.1
2018-12-08 14:35:29,5.8,52.6
2018-12-08 14:35:33,3.7,52.6
2018-12-08 14:35:36,6.3,52.6
2018-12-08 14:35:39,7.4,52.1
2018-12-08 14:35:43,6.8,52.6
2018-12-08 14:35:46,2.6,52.6
2018-12-08 14:35:49,7.6,52.6
2018-12-08 14:35:53,8.1,52.6
2018-12-08 14:35:56,5,52.6
2018-12-08 14:36:00,2,52.1
2018-12-08 14:36:03,6.8,52.6
2018-12-08 14:36:07,6.7,52.6
2018-12-08 14:36:10,5.7,52.1
2018-12-08 14:36:13,1.9,51.5
2018-12-08 14:36:17,8.6,52.6
2018-12-08 14:36:20,9.6,52.6
2018-12-08 14:36:23,6.3,52.6
2018-12-08 14:36:26,1.5,52.6
2018-12-08 14:36:33,7.6,52.6
2018-12-08 14:36:36,2.1,52.6
2018-12-08 14:36:40,6.3,52.1
2018-12-08 14:36:43,8.6,52.6
2018-12-08 14:36:47,7,52.6
2018-12-08 14:36:50,2,52.6
2018-12-08 14:36:53,6.8,52.6
2018-12-08 14:36:56,9.6,52.6
2018-12-08 14:37:00,6.9,52.6
2018-12-08 14:37:03,2,52.6
2018-12-08 14:37:06,7.5,52.6
2018-12-08 14:37:10,7.1,52.6
2018-12-08 14:37:13,8.1,52.1
2018-12-08 14:37:16,3.6,52.1
2018-12-08 14:37:19,7.5,52.6
2018-12-08 14:37:23,7,52.6
2018-12-08 14:37:26,6.2,52.6
2018-12-08 14:37:29,1.6,52.1
2018-12-08 14:37:33,9.7,52.6
2018-12-08 14:37:37,4.6,52.1
2018-12-08 14:37:40,6.9,53.2
2018-12-08 14:37:43,4.7,52.1
2018-12-08 14:37:47,9.4,53.2
2018-12-08 14:37:50,3.9,52.1
2018-12-08 14:37:53,6.9,52.6
2018-12-08 14:37:56,2.1,52.6
2018-12-08 14:38:00,8.8,52.6
2018-12-08 14:38:04,2.4,52.6
2018-12-08 14:38:07,5.9,52.6
2018-12-08 14:38:10,4.2,53.2
2018-12-08 14:38:14,12.4,52.6
2018-12-08 14:38:17,2.2,52.6
2018-12-08 14:38:20,6.7,53.2
2018-12-08 14:38:23,2.1,53.2
2018-12-08 14:38:27,11.8,52.6
2018-12-08 14:38:30,3.9,52.6
2018-12-08 14:38:34,7.1,52.6
2018-12-08 14:38:37,5.2,52.6
2018-12-08 14:38:41,8.9,52.6
2018-12-08 14:38:44,4.4,53.2
2018-12-08 14:38:47,6.1,52.6
2018-12-08 14:38:50,4.4,52.6
2018-12-08 14:38:54,8,52.6
2018-12-08 14:38:57,4.5,52.6
2018-12-08 14:39:01,7,52.6
2018-12-08 14:39:04,9.3,53.2
2018-12-08 14:39:07,9,53.2
2018-12-08 14:39:11,4,52.6
2018-12-08 14:39:14,7.1,52.1
2018-12-08 14:39:18,8.1,52.1
2018-12-08 14:39:21,6.7,52.6
2018-12-08 14:39:24,2.1,52.1
2018-12-08 14:39:28,8.7,52.6
2018-12-08 14:39:31,9.3,52.6
2018-12-08 14:39:35,5.8,52.6
2018-12-08 14:39:38,4.2,52.1
2018-12-08 14:39:41,8.5,52.6
2018-12-08 14:39:44,5.2,52.6
2018-12-08 14:39:48,8,52.1
2018-12-08 14:39:51,2.3,52.1
2018-12-08 14:39:54,8.6,52.6
2018-12-08 14:39:58,6.3,52.6
2018-12-08 14:40:01,6.6,52.6
2018-12-08 14:40:04,1.8,52.1
2018-12-08 14:40:08,10,52.6
2018-12-08 14:40:11,5.3,52.6
2018-12-08 14:40:14,7.5,52.6
2018-12-08 14:40:18,2,52.6
2018-12-08 14:40:21,10.5,53.2
2018-12-08 14:40:24,3,52.6
2018-12-08 14:40:27,6.5,52.6
2018-12-08 14:40:31,4.4,52.6
2018-12-08 14:40:34,11.4,52.6
2018-12-08 14:40:38,3.4,52.1
2018-12-08 14:40:41,5.9,52.6
2018-12-08 14:40:44,3.6,53.7
2018-12-08 14:40:48,9.9,53.2
2018-12-08 14:40:51,4.3,52.6
2018-12-08 14:40:54,7.6,52.6
2018-12-08 14:40:58,3.7,53.2
2018-12-08 14:41:01,9.3,52.6
2018-12-08 14:41:05,1.8,52.6
2018-12-08 14:41:08,6.7,52.6
2018-12-08 14:41:12,6.9,53.2
2018-12-08 14:41:15,8,53.2
2018-12-08 14:41:18,3.4,52.6
2018-12-08 14:41:22,6.8,52.6
2018-12-08 14:41:25,7.1,52.6
2018-12-08 14:41:28,5.9,52.1
2018-12-08 14:41:32,14.4,53.2
2018-12-08 14:41:35,5,53.2
2018-12-08 14:41:39,9,53.2
2018-12-08 14:41:42,6.6,52.6
2018-12-08 14:41:46,2,52.6
2018-12-08 14:41:49,7.2,53.2
2018-12-08 14:41:52,4.7,52.6
2018-12-08 14:41:56,7.4,53.7
2018-12-08 14:41:59,2.9,52.6
2018-12-08 14:42:03,10.4,53.7
2018-12-08 14:42:06,5.8,52.6
2018-12-08 14:42:10,7.3,52.6
2018-12-08 14:42:13,2.8,52.6
2018-12-08 14:42:16,11.3,53.7
2018-12-08 14:42:19,2.5,52.6
2018-12-08 14:42:22,5.9,52.6
2018-12-08 14:42:26,4.3,52.6
2018-12-08 14:42:29,18.1,53.7
2018-12-08 14:42:33,2.5,53.2
2018-12-08 14:42:36,7.8,53.2
2018-12-08 14:42:39,1.8,53.2
2018-12-08 14:42:43,13.7,53.7
2018-12-08 14:42:46,3.8,53.2
2018-12-08 14:42:49,5.8,53.7
2018-12-08 14:42:53,5,53.2
2018-12-08 14:42:56,10.8,53.2
2018-12-08 14:42:59,4.1,53.7
2018-12-08 14:43:03,5.6,52.6
2018-12-08 14:43:06,5.6,53.2
2018-12-08 14:43:10,7.5,53.2
2018-12-08 14:43:13,2.2,52.6
2018-12-08 14:43:16,5.1,53.7
2018-12-08 14:43:20,5.9,53.2
2018-12-08 14:43:23,8.2,53.2
2018-12-08 14:43:26,1.9,53.2
2018-12-08 14:43:30,6.6,53.2
2018-12-08 14:43:33,7.8,53.2
2018-12-08 14:43:36,5.8,53.7
2018-12-08 14:43:40,2.1,52.6
2018-12-08 14:43:43,5.2,53.2
2018-12-08 14:43:47,7.1,52.6
2018-12-08 14:43:50,8.6,53.7
2018-12-08 14:43:54,1.7,53.2
2018-12-08 14:43:57,7,53.2
2018-12-08 14:44:01,4.8,53.2
2018-12-08 14:44:04,7.2,53.2
2018-12-08 14:44:08,3.4,52.6
2018-12-08 14:44:11,13.7,53.7
2018-12-08 14:44:14,3.2,52.6
2018-12-08 14:44:18,5.5,53.7
2018-12-08 14:44:21,4.7,53.2
2018-12-08 14:44:24,11.5,53.2
2018-12-08 14:44:27,2.6,52.6
2018-12-08 14:44:31,8.4,53.2
2018-12-08 14:44:35,2.1,53.2
2018-12-08 14:44:38,11.5,53.7
2018-12-08 14:44:41,2.3,53.7
2018-12-08 14:44:44,6.7,53.2
2018-12-08 14:44:48,5.1,52.6
2018-12-08 14:44:51,12.6,53.7
2018-12-08 14:44:55,1.8,52.6
2018-12-08 14:44:58,6.7,53.2
2018-12-08 14:45:02,4.7,53.2
2018-12-08 14:45:05,8.7,53.7
2018-12-08 14:45:08,4.5,53.7
2018-12-08 14:45:11,6.6,53.7
2018-12-08 14:45:15,5.2,53.7
2018-12-08 14:45:18,8,53.7
2018-12-08 14:45:21,4.1,53.2
2018-12-08 14:45:24,7.8,53.7
2018-12-08 14:45:28,6.1,53.2
2018-12-08 14:45:31,6.1,53.2
2018-12-08 14:45:34,6.8,52.6
2018-12-08 14:45:37,2.5,52.6
2018-12-08 14:45:41,9,53.2
2018-12-08 14:45:44,5.6,53.7
2018-12-08 14:45:47,5.6,53.7
2018-12-08 14:45:50,2,52.6
2018-12-08 14:45:54,11.2,53.2
2018-12-08 14:45:57,5.5,53.2
2018-12-08 14:46:00,6,53.7
2018-12-08 14:46:04,2.3,52.6
2018-12-08 14:46:07,13.5,53.2
2018-12-08 14:46:11,2.9,53.2
2018-12-08 14:46:14,3.8,53.2
2018-12-08 14:46:17,3.4,53.7
2018-12-08 14:46:21,10.6,53.2
2018-12-08 14:46:24,4.2,52.6
2018-12-08 14:46:27,6.9,53.7
2018-12-08 14:46:30,3.1,53.2
2018-12-08 14:46:34,11.6,53.2
2018-12-08 14:46:37,2.2,53.7
2018-12-08 14:46:40,6.6,52.6
2018-12-08 14:46:43,3.7,53.7
2018-12-08 14:46:47,11.8,53.7
2018-12-08 14:46:50,1.7,53.7
2018-12-08 14:46:53,7.2,52.6
2018-12-08 14:46:56,4.1,53.7
2018-12-08 14:46:59,9.7,53.7
2018-12-08 14:47:03,1.8,53.2
2018-12-08 14:47:06,3.8,53.7
2018-12-08 14:47:09,6.4,53.2
2018-12-08 14:47:12,6.6,53.7
2018-12-08 14:47:15,5.9,53.7
2018-12-08 14:47:18,2.2,53.2
2018-12-08 14:47:22,8.7,53.7
2018-12-08 14:47:25,14.1,53.7
2018-12-08 14:47:28,6.5,53.7
2018-12-08 14:47:32,2.1,53.7
2018-12-08 14:47:35,9.3,53.7
2018-12-08 14:47:38,6.9,53.7
2018-12-08 14:47:41,5,53.7
2018-12-08 14:47:44,2.1,52.6
2018-12-08 14:47:48,7.8,53.7
2018-12-08 14:47:51,5.4,53.7
2018-12-08 14:47:54,8.1,53.2
2018-12-08 14:47:57,2.1,53.7
2018-12-08 14:48:00,9.1,53.7
2018-12-08 14:48:04,6,53.2
2018-12-08 14:48:07,6.6,53.7
2018-12-08 14:48:10,2.2,53.7
2018-12-08 14:48:13,7.9,53.7
2018-12-08 14:48:16,4.7,53.7
2018-12-08 14:48:20,6.3,53.2
2018-12-08 14:48:23,4.9,53.2
2018-12-08 14:48:26,4.5,53.2
2018-12-08 14:48:29,11.4,53.7
2018-12-08 14:48:33,7.4,53.7
2018-12-08 14:48:36,4.8,53.7
2018-12-08 14:48:39,5.5,53.7
2018-12-08 14:48:43,6.3,54.2
2018-12-08 14:48:46,5.2,53.2
2018-12-08 14:48:49,6.4,53.7
2018-12-08 14:48:52,4.7,53.7
2018-12-08 14:48:55,7.7,53.2
2018-12-08 14:48:58,1.7,53.7
2018-12-08 14:49:02,6.4,53.2
2018-12-08 14:49:05,5,53.2
2018-12-08 14:49:08,9.2,53.7
2018-12-08 14:49:11,1.9,53.7
2018-12-08 14:49:15,5.9,53.7
2018-12-08 14:49:18,5.1,53.7
2018-12-08 14:49:21,10.2,53.7
2018-12-08 14:49:24,1.8,53.7
2018-12-08 14:49:28,6,53.7
2018-12-08 14:49:31,5.8,53.7
2018-12-08 14:49:34,8.2,53.7
2018-12-08 14:49:38,4,53.2
2018-12-08 14:49:41,7.2,53.7
2018-12-08 14:49:44,7.6,53.7
2018-12-08 14:49:48,7.4,53.7
2018-12-08 14:49:51,2.2,53.7
2018-12-08 14:49:54,3.4,53.2
2018-12-08 14:49:57,11.1,53.7
2018-12-08 14:50:00,2.5,53.7
2018-12-08 14:50:03,7.9,53.7
2018-12-08 14:50:07,2.2,53.7
2018-12-08 14:50:10,12.3,53.7
2018-12-08 14:50:13,2.6,53.2
2018-12-08 14:50:16,6.2,53.7
2018-12-08 14:50:19,1.9,53.7
2018-12-08 14:50:23,10.1,54.2
2018-12-08 14:50:26,2,53.7
2018-12-08 14:50:30,6.3,53.2
2018-12-08 14:50:33,3.9,53.7
2018-12-08 14:50:36,12.3,53.7
2018-12-08 14:50:39,5.2,53.7
2018-12-08 14:50:42,8,53.7
2018-12-08 14:50:46,20,54.2
2018-12-08 14:50:49,13.2,54.2
2018-12-08 14:50:52,2,53.7
2018-12-08 14:50:55,7.6,53.7
2018-12-08 14:50:58,2.5,53.7
2018-12-08 14:51:02,10.1,53.7
2018-12-08 14:51:05,2.7,53.2
2018-12-08 14:51:08,7.9,53.2
2018-12-08 14:51:12,3,53.7
2018-12-08 14:51:15,10.9,54.2
2018-12-08 14:51:18,4.7,53.7
2018-12-08 14:51:21,4.3,52.6
2018-12-08 14:51:25,5.2,53.7
2018-12-08 14:51:28,7.4,53.7
2018-12-08 14:51:31,6.2,53.7
2018-12-08 14:51:34,4.7,53.7
2018-12-08 14:51:37,11,53.7
2018-12-08 14:51:40,8.3,54.2
2018-12-08 14:51:43,5.7,53.7
2018-12-08 14:51:47,2.1,53.7
2018-12-08 14:51:50,6,53.7
2018-12-08 14:51:53,8,54.2
2018-12-08 14:51:56,6.4,53.7
2018-12-08 14:51:59,3.4,53.7
2018-12-08 14:52:03,8,53.7
2018-12-08 14:52:06,6.8,53.7
2018-12-08 14:52:09,6.5,53.7
2018-12-08 14:52:12,2.1,53.7
2018-12-08 14:52:15,5.5,53.7
2018-12-08 14:52:19,9.9,53.7
2018-12-08 14:52:22,3.5,53.7
2018-12-08 14:52:25,4.5,53.7
2018-12-08 14:52:28,2.7,53.7
2018-12-08 14:52:31,12,53.7
2018-12-08 14:52:35,4,53.7
2018-12-08 14:52:38,7.9,53.7
2018-12-08 14:52:41,2.4,53.7
2018-12-08 14:52:44,10.1,54.2
2018-12-08 14:52:48,3.8,53.7
2018-12-08 14:52:51,6.7,53.7
2018-12-08 14:52:54,2.7,53.2
2018-12-08 14:52:57,9.5,54.2
2018-12-08 14:53:01,2.1,54.2
2018-12-08 14:53:04,8.4,53.7
2018-12-08 14:53:07,3.7,53.7
2018-12-08 14:53:10,11.2,54.2
2018-12-08 14:53:14,1.7,53.7
2018-12-08 14:53:17,7.6,53.7
2018-12-08 14:53:20,3.8,53.7
2018-12-08 14:53:24,8.6,54.2
2018-12-08 14:53:27,2.1,54.2
2018-12-08 14:53:31,5.8,54.8
2018-12-08 14:53:34,5.1,54.2
2018-12-08 14:53:37,7.5,54.2
2018-12-08 14:53:41,4.5,53.7
2018-12-08 14:53:44,7.4,53.7
2018-12-08 14:53:47,7.2,54.2
2018-12-08 14:53:51,5.8,53.7
2018-12-08 14:53:54,2.1,53.7
2018-12-08 14:53:58,7.9,53.7
2018-12-08 14:54:01,7.3,54.2
2018-12-08 14:54:04,6.8,53.7
2018-12-08 14:54:08,2,54.2
2018-12-08 14:54:11,7.5,53.7
2018-12-08 14:54:14,7.6,54.2
2018-12-08 14:54:17,6.7,54.8
2018-12-08 14:54:21,2.3,53.7
2018-12-08 14:54:24,7.2,54.2
2018-12-08 14:54:28,5,54.2
2018-12-08 14:54:31,5.7,54.2
2018-12-08 14:54:34,4.3,53.7
2018-12-08 14:54:38,8.8,53.7
2018-12-08 14:54:41,4.4,53.7
2018-12-08 14:54:44,6.7,53.7
2018-12-08 14:54:47,4.1,53.7
2018-12-08 14:54:50,10.1,54.2
2018-12-08 14:54:53,5.4,53.7
2018-12-08 14:54:57,6.9,54.2
2018-12-08 14:55:00,3.2,54.2
2018-12-08 14:55:03,5.3,54.2
2018-12-08 14:55:06,10.6,53.7
2018-12-08 14:55:09,2,53.7
2018-12-08 14:55:13,4.6,53.7
2018-12-08 14:55:16,4.5,53.7
2018-12-08 14:55:19,8.8,53.7
2018-12-08 14:55:23,2.2,53.7
2018-12-08 14:55:26,5.9,54.8
2018-12-08 14:55:29,5.6,54.2
2018-12-08 14:55:33,6,53.7
2018-12-08 14:55:37,6.1,54.8
2018-12-08 14:55:41,5.9,54.2
2018-12-08 14:55:44,9.6,54.2
2018-12-08 14:55:48,2,54.2
2018-12-08 14:55:51,6.4,54.2
2018-12-08 14:55:54,5,53.2
2018-12-08 14:55:57,10.2,54.8
2018-12-08 14:56:01,2.2,53.7
2018-12-08 14:56:04,5.5,53.7
2018-12-08 14:56:07,4.7,54.2
2018-12-08 14:56:11,9.7,54.2
2018-12-08 14:56:14,2,53.7
2018-12-08 14:56:17,4.9,53.7
2018-12-08 14:56:21,10.3,53.7
2018-12-08 14:56:24,4.1,54.2
2018-12-08 14:56:27,4.3,53.7
2018-12-08 14:56:31,6.3,53.7
2018-12-08 14:56:34,9.8,54.2
2018-12-08 14:56:37,3.3,54.2